OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEOID_Data
21690,06,037,109200,1,060371092001,Block Group 1,G5030,S,312683,0,+34.2752587,-118.4737445,0.02232549767795122,3.061071614430086e-5,15000US060371092001
21691,06,037,109200,2,060371092002,Block Group 2,G5030,S,352775,0,+34.2754902,-118.4783359,0.023828714360342538,3.45356252956694e-5,15000US060371092002
21692,06,037,109300,1,060371093001,Block Group 1,G5030,S,321983,0,+34.2694684,-118.4832198,0.022757497806408396,3.151905868303203e-5,15000US060371093001
21693,06,037,109300,3,060371093003,Block Group 3,G5030,S,410984,0,+34.2753592,-118.4834995,0.026701467390301565,4.023418206118735e-5,15000US060371093003
21694,06,037,109400,1,060371094001,Block Group 1,G5030,S,525705,0,+34.2669983,-118.4559705,0.04370506038169456,5.146022221777685e-5,15000US060371094001
21695,06,037,109400,2,060371094002,Block Group 2,G5030,S,364280,0,+34.2704593,-118.4523593,0.02960484981101038,3.5659900191066835e-5,15000US060371094002
21696,06,037,109400,3,060371094003,Block Group 3,G5030,S,400848,0,+34.2684914,-118.4629388,0.026841941914552143,3.9238713769054304e-5,15000US060371094003
21697,06,037,109500,1,060371095001,Block Group 1,G5030,S,417465,0,+34.2724336,-118.4451266,0.028380249733074077,4.086732141123186e-5,15000US060371095001
21698,06,037,109500,2,060371095002,Block Group 2,G5030,S,501647,0,+34.2728149,-118.4391869,0.039057247213531085,4.910809109467657e-5,15000US060371095002
21699,06,093,000702,1,060930007021,Block Group 1,G5030,S,2805401,678,+41.7170725,-122.6489718,0.10490710103260956,0.0003036152388850606,15000US060930007021
21700,06,093,000800,2,060930008002,Block Group 2,G5030,S,1290047,2444,+41.4601765,-122.8994410,0.05316305808545257,0.00013929164878887375,15000US060930008002
21701,06,093,000900,1,060930009001,Block Group 1,G5030,S,2681362,1009,+41.4345051,-122.3891842,0.10418593884160365,0.0002889684125321224,15000US060930009001
21702,06,037,113211,1,060371132111,Block Group 1,G5030,S,2152469,0,+34.2714512,-118.6026286,0.07658220982102448,0.0002107108531591972,15000US060371132111
21703,06,037,113212,2,060371132122,Block Group 2,G5030,S,453065,0,+34.2611492,-118.5985735,0.026627005031068008,4.434638389836032e-5,15000US060371132122
21704,06,061,020604,1,060610206041,Block Group 1,G5030,S,3261338,0,+38.7579863,-121.2053027,0.08744920624538043,0.00033799247372703293,15000US060610206041
21705,06,073,017303,3,060730173033,Block Group 3,G5030,S,693937,658945,+33.0033903,-117.2781545,0.061611481797968715,0.00013053618180550885,15000US060730173033
21706,06,073,017304,1,060730173041,Block Group 1,G5030,S,436376,263564,+32.9863312,-117.2726326,0.035579759054209535,6.75229422004345e-5,15000US060730173041
21707,06,061,990000,0,060619900000,Block Group 0,G5030,S,0,199195761,+39.1401552,-120.0704189,0.6114550818522275,0.02075369021447562,15000US060619900000
21708,06,037,404701,1,060374047011,Block Group 1,G5030,S,430345,0,+34.0755992,-117.9912125,0.026617674427378286,4.203189649911288e-5,15000US060374047011
21709,06,037,404703,1,060374047031,Block Group 1,G5030,S,445494,26307,+34.0666422,-117.9770730,0.03322455966655814,4.607537392915071e-5,15000US060374047031
21710,06,023,010501,4,060230105014,Block Group 4,G5030,S,3200452,220525,+40.9294762,-124.1200210,0.11169947481530498,0.00036573887323403,15000US060230105014
21711,06,023,010502,2,060230105022,Block Group 2,G5030,S,3049014,1882,+40.9232039,-124.0897352,0.07561697678193767,0.00032616759918883455,15000US060230105022
21712,06,023,010502,3,060230105023,Block Group 3,G5030,S,1689268,0,+40.9374217,-124.0852236,0.07347051067640127,0.0001806264571048088,15000US060230105023
21713,06,023,010700,4,060230107004,Block Group 4,G5030,S,2365233,7410460,+40.7281293,-124.2189810,0.1595677629854224,0.001042350568074515,15000US060230107004
21714,06,011,000200,2,060110002002,Block Group 2,G5030,S,100564669,164651,+39.2396864,-122.0846520,0.5205208396291213,0.01050908024285918,15000US060110002002
21715,06,011,000100,2,060110001002,Block Group 2,G5030,S,138773788,291726,+38.9731995,-122.0077582,0.5924475453805679,0.014457428339483418,15000US060110001002
21716,06,011,000400,3,060110004003,Block Group 3,G5030,S,756042505,7239188,+39.3020351,-122.5111599,1.6577002904703713,0.07970454561672675,15000US060110004003
21717,06,011,000300,1,060110003001,Block Group 1,G5030,S,845763406,195376,+39.0865925,-122.3140983,1.5558981116600248,0.0880937630638179,15000US060110003001
21718,06,011,000400,2,060110004002,Block Group 2,G5030,S,82441059,0,+39.3030703,-122.2180218,0.49032533244479726,0.008608949745265439,15000US060110004002
21719,06,011,000500,1,060110005001,Block Group 1,G5030,S,169059241,4285286,+39.3131684,-121.9711945,0.7829928785716805,0.01810160057289471,15000US060110005001
21720,06,011,000100,1,060110001001,Block Group 1,G5030,S,218006893,1257371,+39.0322121,-121.9087779,0.822294150698669,0.022806952609420148,15000US060110001001
21721,06,011,000500,3,060110005003,Block Group 3,G5030,S,401754,0,+39.2130905,-122.0152033,0.02894042818534528,4.190056649796165e-5,15000US060110005003
21722,06,039,000400,1,060390004001,Block Group 1,G5030,S,235350618,2320443,+36.9904978,-120.4463908,0.8639585291957517,0.024056480774852736,15000US060390004001
21723,06,039,000508,3,060390005083,Block Group 3,G5030,S,11100020,0,+36.9449365,-119.9073292,0.1671240512040403,0.0011228780426366593,15000US060390005083
21724,06,039,000104,2,060390001042,Block Group 2,G5030,S,9246843,0,+37.3103779,-119.6355081,0.2313453812757718,0.0009398605896539208,15000US060390001042
21725,06,039,001000,4,060390010004,Block Group 4,G5030,S,102579926,0,+36.8718692,-120.1284461,0.5022702070025445,0.010367223169886369,15000US060390010004
21726,06,039,000104,3,060390001043,Block Group 3,G5030,S,14129527,0,+37.3006466,-119.6007760,0.1740045323023569,0.0014359601425878164,15000US060390001043
21727,06,039,000506,1,060390005061,Block Group 1,G5030,S,36277092,0,+37.0410410,-120.1009243,0.29538320602536483,0.00367435268041723,15000US060390005061
21728,06,039,000508,1,060390005081,Block Group 1,G5030,S,93148475,0,+36.9659952,-119.9633844,0.5360840587848688,0.009425462002405507,15000US060390005081
21729,06,039,000507,4,060390005074,Block Group 4,G5030,S,4212341,0,+37.0214759,-120.0651561,0.09603584055574094,0.00042654202785747736,15000US060390005074
21730,06,039,000104,4,060390001044,Block Group 4,G5030,S,21096689,0,+37.3369430,-119.6117648,0.24596705019258253,0.0021450391614151573,15000US060390001044
21731,06,039,000103,3,060390001033,Block Group 3,G5030,S,22968027,0,+37.3582882,-119.6886668,0.24920483529852694,0.0023359635273985293,15000US060390001033
21732,06,039,000300,3,060390003003,Block Group 3,G5030,S,455132,0,+37.1138712,-120.2652068,0.03524129379431435,4.614186691449455e-5,15000US060390003003
21733,06,039,000506,2,060390005062,Block Group 2,G5030,S,3897755,0,+36.9952811,-120.0862730,0.09742143582026298,0.00039455384311586967,15000US060390005062
21734,06,023,001000,4,060230010004,Block Group 4,G5030,S,1453421,0,+40.8583294,-124.0776022,0.055585961967799795,0.00015522607772362724,15000US060230010004
21735,06,023,001200,1,060230012001,Block Group 1,G5030,S,2965140,13925,+40.8820566,-124.0713613,0.08774421739669008,0.0003182790834439846,15000US060230012001
21736,06,023,001200,3,060230012003,Block Group 3,G5030,S,2016078,113649,+40.9069634,-124.0773870,0.09079178848278076,0.00022762455631463536,15000US060230012003
21737,06,111,001502,2,061110015022,Block Group 2,G5030,S,953517,2752,+34.2579571,-119.2140093,0.05471821500215218,9.359828527261538e-5,15000US061110015022
21738,06,111,001502,1,061110015021,Block Group 1,G5030,S,680643,0,+34.2663737,-119.2281152,0.043484106008721726,6.662602633961305e-5,15000US061110015021
21739,06,073,020305,3,060730203053,Block Group 3,G5030,S,703405,0,+33.1467733,-117.1162727,0.03847224024060797,6.797876256172991e-5,15000US060730203053
21740,06,023,000700,3,060230007003,Block Group 3,G5030,S,1612860,0,+40.7614744,-124.1532859,0.05592798767131376,0.000172006331402397,15000US060230007003
21741,06,059,110004,1,060591100041,Block Group 1,G5030,S,242958,0,+33.7795747,-118.0149882,0.024215478678073287,2.3648937675625935e-5,15000US060591100041
21742,06,023,000800,1,060230008001,Block Group 1,G5030,S,1827058,8558,+40.7820962,-124.1342418,0.08372146436406983,0.00019582608986026944,15000US060230008001
21743,06,023,000800,2,060230008002,Block Group 2,G5030,S,712296,0,+40.7905888,-124.1299257,0.040386498366671526,7.599679749990252e-5,15000US060230008002
21744,06,023,000900,1,060230009001,Block Group 1,G5030,S,2243444,538,+40.8610658,-124.0648324,0.067081995720425,0.00023966974259679818,15000US060230009001
21745,06,023,001000,1,060230010001,Block Group 1,G5030,S,638784,0,+40.8748968,-124.0862966,0.033419508896833525,6.8239099106069e-5,15000US060230010001
21746,06,023,001000,2,060230010002,Block Group 2,G5030,S,1039778,52,+40.8752528,-124.0760226,0.05019830921787717,0.00011108144841007353,15000US060230010002
21747,06,023,001000,3,060230010003,Block Group 3,G5030,S,870300,80,+40.8694371,-124.0723168,0.07225630841978213,9.297308525742935e-5,15000US060230010003
21748,06,059,099415,4,060590994154,Block Group 4,G5030,S,408860,0,+33.6984305,-118.0222521,0.032492677158472025,3.976058779608075e-5,15000US060590994154
21749,06,059,088903,1,060590889031,Block Group 1,G5030,S,485879,0,+33.7577610,-117.9484488,0.032977943213758326,4.728234376661924e-5,15000US060590889031
21750,06,059,086305,3,060590863053,Block Group 3,G5030,S,342525,0,+33.8290252,-117.8782424,0.023715244499343233,3.3359448421006094e-5,15000US060590863053
21751,06,059,076000,4,060590760004,Block Group 4,G5030,S,365347,0,+33.7851926,-117.8738667,0.02471928474934924,3.556418517526057e-5,15000US060590760004
21752,06,059,001802,1,060590018021,Block Group 1,G5030,S,300900,0,+33.8682303,-117.9722260,0.023523980325682686,2.9318463951693205e-5,15000US060590018021
21753,06,059,110605,2,060591106052,Block Group 2,G5030,S,315614,0,+33.8855863,-117.9690687,0.024555248465247016,3.075838205207503e-5,15000US060591106052
21754,06,059,062627,3,060590626273,Block Group 3,G5030,S,200690,0,+33.6511056,-117.8279709,0.018021413519840306,1.9506029681325868e-5,15000US060590626273
21755,06,111,000903,4,061110009034,Block Group 4,G5030,S,1463357,0,+34.4596024,-119.2347146,0.049233414948449745,0.0001435677593715556,15000US061110009034
21756,06,111,001002,3,061110010023,Block Group 3,G5030,S,2146274,0,+34.4402606,-119.2857670,0.07375105419377709,0.00021052019752927797,15000US061110010023
21757,06,027,000400,1,060270004001,Block Group 1,G5030,S,3503000,34784,+37.3644131,-118.4204847,0.09341963542877726,0.00035984681449517403,15000US060270004001
21758,06,037,238310,2,060372383102,Block Group 2,G5030,S,234412,0,+33.9660490,-118.2838730,0.020137577533038124,2.2865995676953543e-5,15000US060372383102
21759,06,037,261101,1,060372611011,Block Group 1,G5030,S,2080077,0,+34.1175821,-118.3864111,0.08534492735923054,0.00020325950976519944,15000US060372611011
21760,06,037,269100,3,060372691003,Block Group 3,G5030,S,205212,0,+34.0544233,-118.3978262,0.018933976438095423,2.003801124839558e-5,15000US060372691003
21761,06,037,273200,1,060372732001,Block Group 1,G5030,S,172774,0,+34.0003319,-118.4700807,0.01758465988895706,1.686002406573731e-5,15000US060372732001
21762,06,037,405002,1,060374050021,Block Group 1,G5030,S,569780,0,+34.1033383,-117.9467906,0.03044095497515466,5.566834750261859e-5,15000US060374050021
21763,06,037,405600,1,060374056001,Block Group 1,G5030,S,625994,0,+34.0841754,-117.9200556,0.039359281828872245,6.114682626082277e-5,15000US060374056001
21764,06,037,406402,2,060374064022,Block Group 2,G5030,S,326174,0,+34.0592322,-117.9034359,0.024789867321230768,3.1851321530967314e-5,15000US060374064022
21765,06,037,407001,3,060374070013,Block Group 3,G5030,S,412351,0,+34.0585682,-117.9779565,0.026787324571680867,4.026627110196537e-5,15000US060374070013
21766,06,059,088601,2,060590886012,Block Group 2,G5030,S,326834,0,+33.7777837,-117.9431890,0.023296579607704034,3.18123819698332e-5,15000US060590886012
21767,06,059,021912,2,060590219122,Block Group 2,G5030,S,11843757,0,+33.8135958,-117.7490209,0.1994711905396025,0.0011532852049106178,15000US060590219122
21768,06,023,010700,5,060230107005,Block Group 5,G5030,S,1266345,35092,+40.7404438,-124.1953951,0.09234884429691179,0.00013875295288414557,15000US060230107005
21769,06,023,010800,4,060230108004,Block Group 4,G5030,S,906289,0,+40.5954061,-124.1550391,0.05925430959424954,9.641606826253525e-5,15000US060230108004
21770,06,023,011000,1,060230110001,Block Group 1,G5030,S,1912345,0,+40.5755611,-124.1384832,0.06328091447652387,0.00020338637572234384,15000US060230110001
21771,06,023,011000,2,060230110002,Block Group 2,G5030,S,1028696,0,+40.5667808,-124.1399317,0.05274998102084357,0.00010939211460602435,15000US060230110002
21772,06,037,430502,5,060374305025,Block Group 5,G5030,S,405841,0,+34.1593959,-118.0606234,0.02601396155618119,3.967679504165736e-5,15000US060374305025
21773,06,037,460000,4,060374600004,Block Group 4,G5030,S,325456,0,+34.1663656,-118.0698222,0.026278086543510902,3.182066266561403e-5,15000US060374600004
21774,06,037,460501,1,060374605011,Block Group 1,G5030,S,4262415,19800,+34.2247131,-118.1986252,0.1303369353916193,0.00041896922915531825,15000US060374605011
21775,06,037,461100,1,060374611001,Block Group 1,G5030,S,390447,0,+34.1854835,-118.1346186,0.025027891495533628,3.818356669582289e-5,15000US060374611001
21776,06,037,461300,3,060374613003,Block Group 3,G5030,S,479566,0,+34.1724066,-118.1077001,0.029239953476667857,4.689170266428786e-5,15000US060374613003
21777,06,037,462400,3,060374624003,Block Group 3,G5030,S,244267,10596,+34.1625098,-118.1288762,0.030734889402565045,2.491766180560508e-5,15000US060374624003
21778,06,037,543304,4,060375433044,Block Group 4,G5030,S,364784,0,+33.8501008,-118.2457487,0.024550207427592556,3.5535672404730695e-5,15000US060375433044
21779,06,059,076205,3,060590762053,Block Group 3,G5030,S,524920,0,+33.8123938,-117.8491113,0.029163488086292724,5.1113363234428345e-5,15000US060590762053
21780,06,059,099904,4,060590999044,Block Group 4,G5030,S,144633,0,+33.7609386,-118.0052655,0.015045123197830945,1.4075198951357477e-5,15000US060590999044
21781,06,059,099310,3,060590993103,Block Group 3,G5030,S,147465,0,+33.6655957,-118.0073773,0.01860720515277949,1.4335295012755668e-5,15000US060590993103
21782,06,059,021822,1,060590218221,Block Group 1,G5030,S,5351044,0,+33.9110530,-117.7791168,0.19730739648658557,0.0005216429056236708,15000US060590218221
21783,06,059,086901,1,060590869011,Block Group 1,G5030,S,326275,0,+33.8273578,-118.0056579,0.03371316994495488,3.17760754865958e-5,15000US060590869011
21784,06,059,021820,1,060590218201,Block Group 1,G5030,S,857231,0,+33.8763136,-117.8211022,0.03652173873967161,8.353325948724281e-5,15000US060590218201
21785,06,059,011000,1,060590110001,Block Group 1,G5030,S,984875,0,+33.8723811,-117.9625926,0.050922369004750695,9.596739785405313e-5,15000US060590110001
21786,06,059,063301,3,060590633013,Block Group 3,G5030,S,270750,0,+33.6337099,-117.9194814,0.021628452284989316,2.6310185257222764e-5,15000US060590633013
21787,06,037,551800,2,060375518002,Block Group 2,G5030,S,842560,0,+33.9127743,-118.1315341,0.048203695392235756,8.213788381548581e-5,15000US060375518002
21788,06,037,570601,1,060375706011,Block Group 1,G5030,S,297843,0,+33.8562326,-118.1810961,0.022927643710054905,2.9016596015918837e-5,15000US060375706011
21789,06,037,601202,1,060376012021,Block Group 1,G5030,S,242918,0,+33.9508929,-118.3558193,0.02052840224902231,2.3691541695313524e-5,15000US060376012021
21790,06,037,601501,1,060376015011,Block Group 1,G5030,S,242386,0,+33.9436313,-118.3602293,0.020322734782315385,2.3637637216232184e-5,15000US060376015011
21791,06,037,603301,2,060376033012,Block Group 2,G5030,S,357525,0,+33.8838283,-118.3019828,0.024140716207432928,3.4842284016033534e-5,15000US060376033012
21792,06,111,001201,2,061110012012,Block Group 2,G5030,S,3510240,3104,+34.3044199,-119.1521122,0.08601312496981538,0.00034405168207959653,15000US061110012012
21793,06,111,001202,1,061110012021,Block Group 1,G5030,S,768157,0,+34.2777881,-119.1926891,0.0384018304681659,7.520234619617031e-5,15000US061110012021
21794,06,111,001202,3,061110012023,Block Group 3,G5030,S,1376927,487,+34.2858251,-119.1893482,0.053233065728713315,0.00013486020599471363,15000US061110012023
21795,06,111,001204,1,061110012041,Block Group 1,G5030,S,120984942,21002,+34.3587261,-119.2005468,0.7307977873577609,0.011856789135919867,15000US061110012041
21796,06,111,001201,1,061110012011,Block Group 1,G5030,S,3130667,0,+34.2900829,-119.1704118,0.07200963950715092,0.00030653675050600575,15000US061110012011
21797,06,111,001302,1,061110013021,Block Group 1,G5030,S,3219868,291633,+34.2943685,-119.1411116,0.07783678774579968,0.00034382134277891616,15000US061110013021
21798,06,027,000300,1,060270003001,Block Group 1,G5030,S,7325377,2406,+37.3706357,-118.4513344,0.14100766436736126,0.0007453698164702559,15000US060270003001
21799,06,027,000300,2,060270003002,Block Group 2,G5030,S,4549820,0,+37.3530223,-118.4219793,0.12258774318314246,0.000462707607143676,15000US060270003002
21800,06,085,502910,2,060855029102,Block Group 2,G5030,S,255786,0,+37.2490986,-121.8860097,0.021576789129992772,2.597778327345179e-5,15000US060855029102
21801,06,085,502910,1,060855029101,Block Group 1,G5030,S,370917,0,+37.2494925,-121.8898599,0.041826109071672876,3.767034432328513e-5,15000US060855029101
21802,06,085,503001,1,060855030011,Block Group 1,G5030,S,511466,0,+37.2878019,-121.8868669,0.040426436769687026,5.197081766182489e-5,15000US060855030011
21803,06,085,503001,2,060855030012,Block Group 2,G5030,S,441107,0,+37.2826268,-121.8887253,0.030219058991573632,4.481838317052972e-5,15000US060855030012
21804,06,059,075607,3,060590756073,Block Group 3,G5030,S,343889,0,+33.7400894,-117.7881090,0.025716289376030287,3.345809352242837e-5,15000US060590756073
21805,06,059,052426,2,060590524262,Block Group 2,G5030,S,44821294,150936,+33.7048836,-117.6828250,0.32978319260677313,0.0043743581867423855,15000US060590524262
21806,06,059,052427,1,060590524271,Block Group 1,G5030,S,4356856,0,+33.6843229,-117.6482742,0.14355954822140543,0.0004236228000050519,15000US060590524271
21807,06,059,052404,1,060590524041,Block Group 1,G5030,S,23563124,0,+33.6737800,-117.7189411,0.216962509978158,0.0022907956528493124,15000US060590524041
21808,06,059,052421,1,060590524211,Block Group 1,G5030,S,467847,0,+33.7203558,-117.7642666,0.0504384934027961,4.550805422921977e-5,15000US060590524211
21809,06,059,052417,1,060590524171,Block Group 1,G5030,S,692548,0,+33.7081141,-117.7602713,0.04385304488836445,6.735538042091491e-5,15000US060590524171
21810,06,059,032027,1,060590320271,Block Group 1,G5030,S,810193,0,+33.6278007,-117.6772399,0.06098761746924595,7.872521760927185e-5,15000US060590320271
21811,06,059,032043,1,060590320431,Block Group 1,G5030,S,8947045,0,+33.5600725,-117.5711158,0.3025407227806244,0.0008689344449817309,15000US060590320431
